terminal_id,tarih,ikmal_tutar,kaset_1,kaset_2,kaset_3
T-00071,2025-07-02,707811,353905,212343,141562
T-00071,2025-07-15,592057,296028,177617,118411
T-00071,2025-07-28,657262,328631,197178,131452
T-00071,2025-08-10,629565,314782,188869,125913
T-00071,2025-08-23,613415,306707,184024,122683
T-00071,2025-09-05,626738,313369,188021,125347
T-00071,2025-09-18,753059,376529,225917,150611
T-00071,2025-10-01,585941,292970,175782,117188
T-00071,2025-10-14,640193,320096,192058,128038
T-00071,2025-10-27,560921,280460,168276,112184
T-00071,2025-11-09,704364,352182,211309,140872
T-00071,2025-11-22,686206,343103,205862,137241
T-00071,2025-12-05,622260,311130,186678,124452
T-00071,2025-12-18,605893,302946,181768,121178
T-00071,2025-12-31,598445,299222,179533,119689
T-00072,2025-01-01,375915,187957,112774,75183
T-00072,2025-01-17,547706,273853,164311,109541
T-00072,2025-02-02,379690,189845,113907,75938
T-00072,2025-02-18,429044,214522,128713,85808
T-00072,2025-03-06,257596,128798,77279,51519
T-00072,2025-03-22,374875,187437,112462,74975
T-00072,2025-04-07,309886,154943,92966,61977
T-00072,2025-04-23,439699,219849,131909,87939
T-00072,2025-05-09,338769,169384,101630,67753
T-00072,2025-05-25,346088,173044,103826,69217
T-00072,2025-06-10,366951,183475,110085,73390
T-00072,2025-06-26,352946,176473,105883,70589
T-00072,2025-07-12,389427,194713,116828,77885
T-00072,2025-07-28,453469,226734,136040,90693
T-00072,2025-08-13,407763,203881,122329,81552
T-00072,2025-08-29,517791,258895,155337,103558
T-00072,2025-09-14,424710,212355,127413,84942
T-00072,2025-09-30,259688,129844,77906,51937
T-00072,2025-10-16,476594,238297,142978,95318
T-00072,2025-11-01,436584,218292,130975,87316
T-00072,2025-11-17,430497,215248,129149,86099
T-00072,2025-12-03,405519,202759,121655,81103
T-00072,2025-12-19,487351,243675,146205,97470
T-00073,2025-01-01,706716,353358,212015,141343
T-00073,2025-01-18,540764,270382,162229,108152
T-00073,2025-02-04,622773,311386,186832,124554
T-00073,2025-02-21,475480,237740,142644,95096
T-00073,2025-03-10,598866,299433,179659,119773
T-00073,2025-03-27,659484,329742,197845,131896
T-00073,2025-04-13,673191,336595,201957,134638
T-00073,2025-04-30,705583,352791,211675,141116
T-00073,2025-05-17,677761,338880,203328,135552
T-00073,2025-06-03,549420,274710,164826,109884
T-00073,2025-06-20,759042,379521,227712,151808
T-00073,2025-07-07,797384,398692,239215,159476
T-00073,2025-07-24,755316,377658,226594,151063
T-00073,2025-08-10,731850,365925,219555,146370
T-00073,2025-08-27,651104,325552,195331,130220
T-00073,2025-09-13,685667,342833,205700,137133
T-00073,2025-09-30,546501,273250,163950,109300
T-00073,2025-10-17,605386,302693,181615,121077
T-00073,2025-11-03,550591,275295,165177,110118
T-00073,2025-11-20,647018,323509,194105,129403
T-00073,2025-12-07,561742,280871,168522,112348
T-00073,2025-12-24,692869,346434,207860,138573
T-00074,2025-01-01,183252,91626,54975,36650
T-00074,2025-01-18,271593,135796,81478,54318
T-00074,2025-02-04,244225,122112,73267,48845
T-00074,2025-02-21,290649,145324,87194,58129
T-00074,2025-03-10,255081,127540,76524,51016
T-00074,2025-03-27,184241,92120,55272,36848
T-00074,2025-04-13,279894,139947,83968,55978
T-00074,2025-04-30,199491,99745,59847,39898
T-00074,2025-05-17,208825,104412,62647,41765
T-00074,2025-06-03,188452,94226,56535,37690
T-00074,2025-06-20,262006,131003,78602,52401
T-00074,2025-07-07,180195,90097,54058,36039
T-00074,2025-07-24,229999,114999,68999,45999
T-00074,2025-08-10,238576,119288,71573,47715
T-00074,2025-08-27,254586,127293,76376,50917
T-00074,2025-09-13,222449,111224,66734,44489
T-00074,2025-09-30,196917,98458,59075,39383
T-00074,2025-10-17,225035,112517,67510,45007
T-00074,2025-11-03,233186,116593,69956,46637
T-00074,2025-11-20,198724,99362,59617,39744
T-00074,2025-12-07,273840,136920,82152,54768
T-00074,2025-12-24,269013,134506,80704,53802
T-00075,2025-01-01,577934,288967,173380,115586
T-00075,2025-01-15,508571,254285,152571,101714
T-00075,2025-01-29,633396,316698,190019,126679
T-00075,2025-02-12,555445,277722,166633,111089
T-00075,2025-02-26,661425,330712,198427,132285
T-00075,2025-03-12,585724,292862,175717,117144
T-00075,2025-03-26,632702,316351,189810,126540
T-00075,2025-04-09,709566,354783,212869,141913
T-00075,2025-04-23,617519,308759,185255,123503
T-00075,2025-05-07,469044,234522,140713,93808
T-00075,2025-05-21,563269,281634,168980,112653
T-00075,2025-06-04,619381,309690,185814,123876
T-00075,2025-06-18,460675,230337,138202,92135
T-00075,2025-07-02,681039,340519,204311,136207
T-00075,2025-07-16,585104,292552,175531,117020
T-00075,2025-07-30,677750,338875,203325,135550
T-00075,2025-08-13,538929,269464,161678,107785
T-00075,2025-08-27,725283,362641,217584,145056
T-00075,2025-09-10,808534,404267,242560,161706
T-00075,2025-09-24,617989,308994,185396,123597
T-00075,2025-10-08,635596,317798,190679,127119
T-00075,2025-10-22,564627,282313,169388,112925
T-00075,2025-11-05,627484,313742,188245,125496
T-00075,2025-11-19,674594,337297,202378,134918
T-00075,2025-12-03,803380,401690,241014,160676
T-00075,2025-12-17,543367,271683,163010,108673
T-00075,2025-12-31,631253,315626,189376,126250
T-00076,2025-01-01,498584,249292,149575,99716
T-00076,2025-01-17,503519,251759,151055,100703
T-00076,2025-02-02,496970,248485,149091,99394
T-00076,2025-02-18,566119,283059,169835,113223
T-00076,2025-03-06,622135,311067,186640,124427
T-00076,2025-03-22,509730,254865,152919,101946
T-00076,2025-04-07,441190,220595,132357,88238
T-00076,2025-04-23,473874,236937,142162,94774
T-00076,2025-05-09,632345,316172,189703,126469
T-00076,2025-05-25,643077,321538,192923,128615
T-00076,2025-06-10,582968,291484,174890,116593
T-00076,2025-06-26,544424,272212,163327,108884
T-00076,2025-07-12,598949,299474,179684,119789
T-00076,2025-07-28,498460,249230,149538,99692
T-00076,2025-08-13,466043,233021,139813,93208
T-00076,2025-08-29,570658,285329,171197,114131
T-00076,2025-09-14,575777,287888,172733,115155
T-00076,2025-09-30,524844,262422,157453,104968
T-00076,2025-10-16,463748,231874,139124,92749
T-00076,2025-11-01,632601,316300,189780,126520
T-00076,2025-11-17,459865,229932,137959,91973
T-00076,2025-12-03,483836,241918,145151,96767
T-00076,2025-12-19,513877,256938,154163,102775
T-00077,2025-01-01,266171,133085,79851,53234
T-00077,2025-01-14,366306,183153,109891,73261
T-00077,2025-01-27,441751,220875,132525,88350
T-00077,2025-02-09,383647,191823,115094,76729
T-00077,2025-02-22,430008,215004,129002,86001
T-00077,2025-03-07,413389,206694,124016,82677
T-00077,2025-03-20,440813,220406,132244,88162
T-00077,2025-04-02,283794,141897,85138,56758
T-00077,2025-04-15,347304,173652,104191,69460
T-00077,2025-04-28,428844,214422,128653,85768
T-00077,2025-05-11,370302,185151,111090,74060
T-00077,2025-05-24,468980,234490,140694,93796
T-00077,2025-06-06,476059,238029,142817,95211
T-00077,2025-06-19,330573,165286,99171,66114
T-00077,2025-07-02,306909,153454,92072,61381
T-00077,2025-07-15,471315,235657,141394,94263
T-00077,2025-07-28,450586,225293,135175,90117
T-00077,2025-08-10,365199,182599,109559,73039
T-00077,2025-08-23,451004,225502,135301,90200
T-00077,2025-09-05,406446,203223,121933,81289
T-00077,2025-09-18,419391,209695,125817,83878
T-00077,2025-10-01,477029,238514,143108,95405
T-00077,2025-10-14,432653,216326,129795,86530
T-00077,2025-10-27,430843,215421,129253,86168
T-00077,2025-11-09,445393,222696,133618,89078
T-00077,2025-11-22,463233,231616,138970,92646
T-00077,2025-12-05,417148,208574,125144,83429
T-00077,2025-12-18,433203,216601,129961,86640
T-00077,2025-12-31,304314,152157,91294,60862
T-00078,2025-01-01,613411,306705,184023,122682
T-00078,2025-01-21,653263,326631,195978,130652
T-00078,2025-02-10,494122,247061,148236,98824
T-00078,2025-03-02,537304,268652,161191,107460
T-00078,2025-03-22,507312,253656,152193,101462
T-00078,2025-04-11,389214,194607,116764,77842
T-00078,2025-05-01,459940,229970,137982,91988
T-00078,2025-05-21,612745,306372,183823,122549
T-00078,2025-06-10,609837,304918,182951,121967
T-00078,2025-06-30,633929,316964,190178,126785
T-00078,2025-07-20,474265,237132,142279,94853
T-00078,2025-08-09,496024,248012,148807,99204
T-00078,2025-08-29,497996,248998,149398,99599
T-00078,2025-09-18,607148,303574,182144,121429
T-00078,2025-10-08,534789,267394,160436,106957
T-00078,2025-10-28,619963,309981,185989,123992
T-00078,2025-11-17,676038,338019,202811,135207
T-00078,2025-12-07,643112,321556,192933,128622
T-00078,2025-12-27,591541,295770,177462,118308
T-00079,2025-01-01,373362,186681,112008,74672
T-00079,2025-01-20,283910,141955,85173,56782
T-00079,2025-02-08,337628,168814,101288,67525
T-00079,2025-02-27,316264,158132,94879,63252
T-00079,2025-03-18,275978,137989,82793,55195
T-00079,2025-04-06,297684,148842,89305,59536
T-00079,2025-04-25,355660,177830,106698,71132
T-00079,2025-05-14,324184,162092,97255,64836
T-00079,2025-06-02,395335,197667,118600,79067
T-00079,2025-06-21,369812,184906,110943,73962
T-00079,2025-07-10,312262,156131,93678,62452
T-00079,2025-07-29,344666,172333,103399,68933
T-00079,2025-08-17,359147,179573,107744,71829
T-00079,2025-09-05,283034,141517,84910,56606
T-00079,2025-09-24,365840,182920,109752,73168
T-00079,2025-10-13,368813,184406,110644,73762
T-00079,2025-11-01,327694,163847,98308,65538
T-00079,2025-11-20,312325,156162,93697,62465
T-00079,2025-12-09,298332,149166,89499,59666
T-00079,2025-12-28,269270,134635,80781,53854
T-00080,2025-01-01,863149,431574,258944,172629
T-00080,2025-01-19,762575,381287,228772,152515
T-00080,2025-02-06,677394,338697,203218,135478
T-00080,2025-02-24,658853,329426,197656,131770
T-00080,2025-03-14,781888,390944,234566,156377
T-00080,2025-04-01,631252,315626,189375,126250
T-00080,2025-04-19,697957,348978,209387,139591
T-00080,2025-05-07,457151,228575,137145,91430
T-00080,2025-05-25,694077,347038,208223,138815
T-00080,2025-06-12,720895,360447,216268,144179
T-00080,2025-06-30,656036,328018,196811,131207
T-00080,2025-07-18,844286,422143,253285,168857
T-00080,2025-08-05,566929,283464,170078,113385
T-00080,2025-08-23,727757,363878,218327,145551
T-00080,2025-09-10,592684,296342,177805,118536
T-00080,2025-09-28,472573,236286,141772,94514
T-00080,2025-10-16,683681,341840,205104,136736
T-00080,2025-11-03,794551,397275,238365,158910
T-00080,2025-11-21,676310,338155,202893,135262
T-00080,2025-12-09,631865,315932,189559,126373
T-00080,2025-12-27,756491,378245,226947,151298
T-00081,2025-01-01,288641,144320,86592,57728
T-00081,2025-01-09,246578,123289,73973,49315
T-00081,2025-01-17,243874,121937,73162,48774
T-00081,2025-01-25,291480,145740,87444,58296
T-00081,2025-02-02,210503,105251,63150,42100
T-00081,2025-02-10,289880,144940,86964,57976
T-00081,2025-02-18,308432,154216,92529,61686
T-00081,2025-02-26,154224,77112,46267,30844
T-00081,2025-03-06,223844,111922,67153,44768
T-00081,2025-03-14,191087,95543,57326,38217
T-00081,2025-03-22,307454,153727,92236,61490
T-00081,2025-03-30,279286,139643,83785,55857
T-00081,2025-04-07,331088,165544,99326,66217
T-00081,2025-04-15,300194,150097,90058,60038
T-00081,2025-04-23,216758,108379,65027,43351
T-00081,2025-05-01,207553,103776,62265,41510
T-00081,2025-05-09,264572,132286,79371,52914
T-00081,2025-05-17,299753,149876,89926,59950
T-00081,2025-05-25,275872,137936,82761,55174
T-00081,2025-06-02,302911,151455,90873,60582
T-00081,2025-06-10,362567,181283,108770,72513
T-00081,2025-06-18,235323,117661,70597,47064
T-00081,2025-06-26,241026,120513,72307,48205
T-00081,2025-07-04,334908,167454,100472,66981
T-00081,2025-07-12,250754,125377,75226,50150
T-00081,2025-07-20,254628,127314,76388,50925
T-00081,2025-07-28,267516,133758,80254,53503
T-00081,2025-08-05,247627,123813,74288,49525
T-00081,2025-08-13,238811,119405,71643,47762
T-00081,2025-08-21,300809,150404,90242,60161
T-00081,2025-08-29,206952,103476,62085,41390
T-00081,2025-09-06,230635,115317,69190,46127
T-00081,2025-09-14,307816,153908,92344,61563
T-00081,2025-09-22,302472,151236,90741,60494
T-00081,2025-09-30,319449,159724,95834,63889
T-00081,2025-10-08,284329,142164,85298,56865
T-00081,2025-10-16,250309,125154,75092,50061
T-00081,2025-10-24,334459,167229,100337,66891
T-00081,2025-11-01,231376,115688,69412,46275
T-00081,2025-11-09,301346,150673,90403,60269
T-00081,2025-11-17,234952,117476,70485,46990
T-00081,2025-11-25,214667,107333,64400,42933
T-00081,2025-12-03,270600,135300,81180,54120
T-00081,2025-12-11,313098,156549,93929,62619
T-00081,2025-12-19,295655,147827,88696,59131
T-00081,2025-12-27,265854,132927,79756,53170
T-00082,2025-01-01,810622,405311,243186,162124
T-00082,2025-01-09,767267,383633,230180,153453
T-00082,2025-01-17,700011,350005,210003,140002
T-00082,2025-01-25,589764,294882,176929,117952
T-00082,2025-02-02,828255,414127,248476,165651
T-00082,2025-02-10,818213,409106,245463,163642
T-00082,2025-02-18,738467,369233,221540,147693
T-00082,2025-02-26,698318,349159,209495,139663
T-00082,2025-03-06,748623,374311,224587,149724
T-00082,2025-03-14,684286,342143,205286,136857
T-00082,2025-03-22,799268,399634,239780,159853
T-00082,2025-03-30,793320,396660,237996,158664
T-00082,2025-04-07,748719,374359,224615,149743
T-00082,2025-04-15,1022766,511383,306829,204553
T-00082,2025-04-23,834643,417321,250392,166928
T-00082,2025-05-01,866758,433379,260027,173351
T-00082,2025-05-09,811507,405753,243452,162301
T-00082,2025-05-17,718712,359356,215613,143742
T-00082,2025-05-25,743860,371930,223158,148772
T-00082,2025-06-02,776787,388393,233036,155357
T-00082,2025-06-10,697826,348913,209347,139565
T-00082,2025-06-18,755184,377592,226555,151036
T-00082,2025-06-26,747366,373683,224209,149473
T-00082,2025-07-04,634840,317420,190452,126968
T-00082,2025-07-12,785862,392931,235758,157172
T-00082,2025-07-20,861187,430593,258356,172237
T-00082,2025-07-28,756841,378420,227052,151368
T-00082,2025-08-05,598820,299410,179646,119764
T-00082,2025-08-13,811606,405803,243481,162321
T-00082,2025-08-21,753182,376591,225954,150636
T-00082,2025-08-29,799848,399924,239954,159969
T-00082,2025-09-06,720798,360399,216239,144159
T-00082,2025-09-14,768659,384329,230597,153731
T-00082,2025-09-22,654929,327464,196478,130985
T-00082,2025-09-30,764048,382024,229214,152809
T-00082,2025-10-08,724053,362026,217215,144810
T-00082,2025-10-16,707042,353521,212112,141408
T-00082,2025-10-24,692599,346299,207779,138519
T-00082,2025-11-01,583884,291942,175165,116776
T-00082,2025-11-09,897682,448841,269304,179536
T-00082,2025-11-17,834538,417269,250361,166907
T-00082,2025-11-25,609553,304776,182866,121910
T-00082,2025-12-03,828896,414448,248668,165779
T-00082,2025-12-11,640679,320339,192203,128135
T-00082,2025-12-19,781186,390593,234355,156237
T-00082,2025-12-27,724450,362225,217335,144890
T-00083,2025-01-01,662632,331316,198789,132526
T-00083,2025-01-20,575307,287653,172592,115061
T-00083,2025-02-08,575668,287834,172700,115133
T-00083,2025-02-27,641384,320692,192415,128276
T-00083,2025-03-18,677531,338765,203259,135506
T-00083,2025-04-06,598029,299014,179408,119605
T-00083,2025-04-25,428433,214216,128529,85686
T-00083,2025-05-14,811224,405612,243367,162244
T-00083,2025-06-02,517978,258989,155393,103595
T-00083,2025-06-21,559340,279670,167802,111868
T-00083,2025-07-10,564129,282064,169238,112825
T-00083,2025-07-29,561074,280537,168322,112214
T-00083,2025-08-17,615860,307930,184758,123172
T-00083,2025-09-05,637643,318821,191293,127528
T-00083,2025-09-24,569058,284529,170717,113811
T-00083,2025-10-13,513048,256524,153914,102609
T-00083,2025-11-01,510369,255184,153110,102073
T-00083,2025-11-20,696890,348445,209067,139378
T-00083,2025-12-09,639133,319566,191740,127826
T-00083,2025-12-28,504780,252390,151434,100956
T-00084,2025-01-01,746916,373458,224075,149383
T-00084,2025-01-10,855416,427708,256624,171083
T-00084,2025-01-19,620347,310173,186104,124069
T-00084,2025-01-28,684064,342032,205219,136812
T-00084,2025-02-06,694309,347154,208292,138861
T-00084,2025-02-15,623428,311714,187028,124685
T-00084,2025-02-24,707290,353645,212187,141458
T-00084,2025-03-05,739836,369918,221951,147967
T-00084,2025-03-14,799465,399732,239839,159893
T-00084,2025-03-23,601478,300739,180443,120295
T-00084,2025-04-01,807045,403522,242113,161409
T-00084,2025-04-10,776959,388479,233087,155391
T-00084,2025-04-19,509297,254648,152789,101859
T-00084,2025-04-28,723958,361979,217187,144791
T-00084,2025-05-07,632736,316368,189820,126547
T-00084,2025-05-16,643990,321995,193197,128798
T-00084,2025-05-25,627637,313818,188291,125527
T-00084,2025-06-03,787426,393713,236227,157485
T-00084,2025-06-12,838918,419459,251675,167783
T-00084,2025-06-21,770867,385433,231260,154173
T-00084,2025-06-30,657294,328647,197188,131458
T-00084,2025-07-09,653826,326913,196148,130765
T-00084,2025-07-18,432882,216441,129864,86576
T-00084,2025-07-27,770872,385436,231261,154174
T-00084,2025-08-05,729944,364972,218983,145988
T-00084,2025-08-14,965005,482502,289501,193001
T-00084,2025-08-23,815617,407808,244685,163123
T-00084,2025-09-01,727996,363998,218399,145599
T-00084,2025-09-10,663042,331521,198912,132608
T-00084,2025-09-19,640420,320210,192126,128084
T-00084,2025-09-28,569355,284677,170806,113871
T-00084,2025-10-07,533572,266786,160071,106714
T-00084,2025-10-16,710108,355054,213032,142021
T-00084,2025-10-25,729736,364868,218921,145947
T-00084,2025-11-03,1043531,521765,313059,208706
T-00084,2025-11-12,859668,429834,257900,171933
T-00084,2025-11-21,738940,369470,221682,147788
T-00084,2025-11-30,605349,302674,181604,121069
T-00084,2025-12-09,570478,285239,171143,114095
T-00084,2025-12-18,641024,320512,192307,128204
T-00084,2025-12-27,820434,410217,246130,164086
T-00085,2025-01-01,460725,230362,138217,92145
T-00085,2025-01-12,409238,204619,122771,81847
T-00085,2025-01-23,354829,177414,106448,70965
T-00085,2025-02-03,337777,168888,101333,67555
T-00085,2025-02-14,395035,197517,118510,79007
T-00085,2025-02-25,334895,167447,100468,66979
T-00085,2025-03-08,349370,174685,104811,69874
T-00085,2025-03-19,374893,187446,112468,74978
T-00085,2025-03-30,381435,190717,114430,76287
T-00085,2025-04-10,317821,158910,95346,63564
T-00085,2025-04-21,416597,208298,124979,83319
T-00085,2025-05-02,323682,161841,97104,64736
T-00085,2025-05-13,323129,161564,96938,64625
T-00085,2025-05-24,418930,209465,125679,83786
T-00085,2025-06-04,353548,176774,106064,70709
T-00085,2025-06-15,397347,198673,119204,79469
T-00085,2025-06-26,352304,176152,105691,70460
T-00085,2025-07-07,457938,228969,137381,91587
T-00085,2025-07-18,391051,195525,117315,78210
T-00085,2025-07-29,394113,197056,118233,78822
T-00085,2025-08-09,360476,180238,108142,72095
T-00085,2025-08-20,459418,229709,137825,91883
T-00085,2025-08-31,477331,238665,143199,95466
T-00085,2025-09-11,415657,207828,124697,83131
T-00085,2025-09-22,407635,203817,122290,81527
T-00085,2025-10-03,356298,178149,106889,71259
T-00085,2025-10-14,395669,197834,118700,79133
T-00085,2025-10-25,373791,186895,112137,74758
T-00085,2025-11-05,256441,128220,76932,51288
T-00085,2025-11-16,446312,223156,133893,89262
T-00085,2025-11-27,413136,206568,123940,82627
T-00085,2025-12-08,382180,191090,114654,76436
T-00085,2025-12-19,438307,219153,131492,87661
T-00085,2025-12-30,415650,207825,124695,83130
T-00086,2025-01-01,548542,274271,164562,109708
T-00086,2025-01-21,504178,252089,151253,100835
T-00086,2025-02-10,503193,251596,150958,100638
T-00086,2025-03-02,533256,266628,159976,106651
T-00086,2025-03-22,672390,336195,201717,134478
T-00086,2025-04-11,648316,324158,194494,129663
T-00086,2025-05-01,549385,274692,164815,109877
T-00086,2025-05-21,561625,280812,168487,112325
T-00086,2025-06-10,538938,269469,161681,107787
T-00086,2025-06-30,592238,296119,177671,118447
T-00086,2025-07-20,545988,272994,163796,109197
T-00086,2025-08-09,541000,270500,162300,108200
T-00086,2025-08-29,695790,347895,208737,139158
T-00086,2025-09-18,388907,194453,116672,77781
T-00086,2025-10-08,449361,224680,134808,89872
T-00086,2025-10-28,575833,287916,172750,115166
T-00086,2025-11-17,464292,232146,139287,92858
T-00086,2025-12-07,590347,295173,177104,118069
T-00086,2025-12-27,704879,352439,211463,140975
T-00087,2025-01-01,195302,97651,58590,39060
T-00087,2025-01-17,207835,103917,62350,41567
T-00087,2025-02-02,138389,69194,41516,27677
T-00087,2025-02-18,198521,99260,59556,39704
T-00087,2025-03-06,200516,100258,60154,40103
T-00087,2025-03-22,296321,148160,88896,59264
T-00087,2025-04-07,176303,88151,52891,35260
T-00087,2025-04-23,188261,94130,56478,37652
T-00087,2025-05-09,191998,95999,57599,38399
T-00087,2025-05-25,163390,81695,49017,32678
T-00087,2025-06-10,216779,108389,65033,43355
T-00087,2025-06-26,250429,125214,75128,50085
T-00087,2025-07-12,202266,101133,60679,40453
T-00087,2025-07-28,204321,102160,61296,40864
T-00087,2025-08-13,138226,69113,41467,27645
T-00087,2025-08-29,206706,103353,62011,41341
T-00087,2025-09-14,200245,100122,60073,40049
T-00087,2025-09-30,196366,98183,58909,39273
T-00087,2025-10-16,164594,82297,49378,32918
T-00087,2025-11-01,188660,94330,56598,37732
T-00087,2025-11-17,202439,101219,60731,40487
T-00087,2025-12-03,240006,120003,72001,48001
T-00087,2025-12-19,218314,109157,65494,43662
T-00088,2025-01-01,1022084,511042,306625,204416
T-00088,2025-01-10,674538,337269,202361,134907
T-00088,2025-01-19,935174,467587,280552,187034
T-00088,2025-01-28,808298,404149,242489,161659
T-00088,2025-02-06,732780,366390,219834,146556
T-00088,2025-02-15,660313,330156,198094,132062
T-00088,2025-02-24,872817,436408,261845,174563
T-00088,2025-03-05,517997,258998,155399,103599
T-00088,2025-03-14,878545,439272,263563,175709
T-00088,2025-03-23,834238,417119,250271,166847
T-00088,2025-04-01,791611,395805,237483,158322
T-00088,2025-04-10,721395,360697,216418,144279
T-00088,2025-04-19,625491,312745,187647,125098
T-00088,2025-04-28,832014,416007,249604,166402
T-00088,2025-05-07,736375,368187,220912,147275
T-00088,2025-05-16,717574,358787,215272,143514
T-00088,2025-05-25,870091,435045,261027,174018
T-00088,2025-06-03,600727,300363,180218,120145
T-00088,2025-06-12,728889,364444,218666,145777
T-00088,2025-06-21,755541,377770,226662,151108
T-00088,2025-06-30,749680,374840,224904,149936
T-00088,2025-07-09,784619,392309,235385,156923
T-00088,2025-07-18,727221,363610,218166,145444
T-00088,2025-07-27,576553,288276,172966,115310
T-00088,2025-08-05,774655,387327,232396,154931
T-00088,2025-08-14,756657,378328,226997,151331
T-00088,2025-08-23,789724,394862,236917,157944
T-00088,2025-09-01,918726,459363,275617,183745
T-00088,2025-09-10,767332,383666,230199,153466
T-00088,2025-09-19,631388,315694,189416,126277
T-00088,2025-09-28,859870,429935,257961,171974
T-00088,2025-10-07,750081,375040,225024,150016
T-00088,2025-10-16,761533,380766,228460,152306
T-00088,2025-10-25,671507,335753,201452,134301
T-00088,2025-11-03,672388,336194,201716,134477
T-00088,2025-11-12,594987,297493,178496,118997
T-00088,2025-11-21,739015,369507,221704,147803
T-00088,2025-11-30,852296,426148,255688,170459
T-00088,2025-12-09,625466,312733,187639,125093
T-00088,2025-12-18,759678,379839,227903,151935
T-00088,2025-12-27,808590,404295,242577,161718
T-00089,2025-01-01,597455,298727,179236,119491
T-00089,2025-01-22,610580,305290,183174,122116
T-00089,2025-02-12,579981,289990,173994,115996
T-00089,2025-03-05,583005,291502,174901,116601
T-00089,2025-03-26,572553,286276,171765,114510
T-00089,2025-04-16,564406,282203,169322,112881
T-00089,2025-05-07,525071,262535,157521,105014
T-00089,2025-05-28,646574,323287,193972,129314
T-00089,2025-06-18,553741,276870,166122,110748
T-00089,2025-07-09,635543,317771,190663,127108
T-00089,2025-07-30,574767,287383,172430,114953
T-00089,2025-08-20,584452,292226,175335,116890
T-00089,2025-09-10,609923,304961,182977,121984
T-00089,2025-10-01,439295,219647,131788,87859
T-00089,2025-10-22,638980,319490,191694,127796
T-00089,2025-11-12,519059,259529,155717,103811
T-00089,2025-12-03,665327,332663,199598,133065
T-00089,2025-12-24,654447,327223,196334,130889
T-00090,2025-01-01,326791,163395,98037,65358
T-00090,2025-01-11,370293,185146,111087,74058
T-00090,2025-01-21,349262,174631,104778,69852
T-00090,2025-01-31,290431,145215,87129,58086
T-00090,2025-02-10,306566,153283,91969,61313
T-00090,2025-02-20,332457,166228,99737,66491
T-00090,2025-03-02,339860,169930,101958,67972
T-00090,2025-03-12,323801,161900,97140,64760
T-00090,2025-03-22,346636,173318,103991,69327
T-00090,2025-04-01,229371,114685,68811,45874
T-00090,2025-04-11,333800,166900,100140,66760
T-00090,2025-04-21,381632,190816,114489,76326
T-00090,2025-05-01,325476,162738,97643,65095
T-00090,2025-05-11,294732,147366,88419,58946
T-00090,2025-05-21,348479,174239,104543,69695
T-00090,2025-05-31,312289,156144,93686,62457
T-00090,2025-06-10,283291,141645,84987,56658
T-00090,2025-06-20,422981,211490,126894,84596
T-00090,2025-06-30,240441,120220,72132,48088
T-00090,2025-07-10,333784,166892,100135,66756
T-00090,2025-07-20,343922,171961,103176,68784
T-00090,2025-07-30,322978,161489,96893,64595
T-00090,2025-08-09,384969,192484,115490,76993
T-00090,2025-08-19,235345,117672,70603,47069
T-00090,2025-08-29,343679,171839,103103,68735
T-00090,2025-09-08,419471,209735,125841,83894
T-00090,2025-09-18,330937,165468,99281,66187
T-00090,2025-09-28,360773,180386,108231,72154
T-00090,2025-10-08,240763,120381,72229,48152
T-00090,2025-10-18,384420,192210,115326,76884
T-00090,2025-10-28,316172,158086,94851,63234
T-00090,2025-11-07,379237,189618,113771,75847
T-00090,2025-11-17,307517,153758,92255,61503
T-00090,2025-11-27,371498,185749,111449,74299
T-00090,2025-12-07,451966,225983,135589,90393
T-00090,2025-12-17,390934,195467,117280,78186
T-00090,2025-12-27,281757,140878,84527,56351
T-00091,2025-01-01,265458,132729,79637,53091
T-00091,2025-01-08,267227,133613,80168,53445
T-00091,2025-01-15,256084,128042,76825,51216
T-00091,2025-01-22,278753,139376,83625,55750
T-00091,2025-01-29,282894,141447,84868,56578
T-00091,2025-02-05,274478,137239,82343,54895
T-00091,2025-02-12,242726,121363,72817,48545
T-00091,2025-02-19,215701,107850,64710,43140
T-00091,2025-02-26,263530,131765,79059,52706
T-00091,2025-03-05,254129,127064,76238,50825
T-00091,2025-03-12,378811,189405,113643,75762
T-00091,2025-03-19,220657,110328,66197,44131
T-00091,2025-03-26,279404,139702,83821,55880
T-00091,2025-04-02,286678,143339,86003,57335
T-00091,2025-04-09,334310,167155,100293,66862
T-00091,2025-04-16,282967,141483,84890,56593
T-00091,2025-04-23,252863,126431,75859,50572
T-00091,2025-04-30,275143,137571,82543,55028
T-00091,2025-05-07,207856,103928,62356,41571
T-00091,2025-05-14,310441,155220,93132,62088
T-00091,2025-05-21,296052,148026,88815,59210
T-00091,2025-05-28,258976,129488,77692,51795
T-00091,2025-06-04,292621,146310,87786,58524
T-00091,2025-06-11,288817,144408,86645,57763
T-00091,2025-06-18,262475,131237,78742,52495
T-00091,2025-06-25,239337,119668,71801,47867
T-00091,2025-07-02,295324,147662,88597,59064
T-00091,2025-07-09,279722,139861,83916,55944
T-00091,2025-07-16,241753,120876,72525,48350
T-00091,2025-07-23,244586,122293,73375,48917
T-00091,2025-07-30,230742,115371,69222,46148
T-00091,2025-08-06,218270,109135,65481,43654
T-00091,2025-08-13,233858,116929,70157,46771
T-00091,2025-08-20,198814,99407,59644,39762
T-00091,2025-08-27,312412,156206,93723,62482
