terminal_id,tarih,ariza_kodu
T-00011,2025-05-27,PRINTER_ERROR
T-00011,2025-06-05,CCDM_JAM
T-00011,2025-06-18,NETWORK_DOWN
T-00011,2025-06-28,EPP_FAIL
T-00011,2025-07-20,CARD_JAM
T-00011,2025-07-22,CARD_JAM
T-00011,2025-07-27,CARD_JAM
T-00011,2025-08-03,DISPENSER_FAIL
T-00011,2025-08-24,PRINTER_ERROR
T-00011,2025-08-28,EPP_FAIL
T-00011,2025-08-31,CARD_JAM
T-00011,2025-09-03,CARD_JAM
T-00011,2025-09-16,DISPENSER_FAIL
T-00011,2025-10-04,CCDM_JAM
T-00011,2025-10-06,CCDM_JAM
T-00011,2025-10-10,CCDM_JAM
T-00011,2025-10-22,CARD_JAM
T-00011,2025-10-23,CARD_JAM
T-00011,2025-10-28,DISPENSER_FAIL
T-00011,2025-11-02,CARD_JAM
T-00011,2025-11-04,DISPENSER_FAIL
T-00011,2025-11-11,NETWORK_DOWN
T-00011,2025-11-26,CCDM_JAM
T-00011,2025-12-08,PRINTER_ERROR
T-00012,2025-01-01,NETWORK_DOWN
T-00012,2025-01-02,PRINTER_ERROR
T-00012,2025-01-14,NETWORK_DOWN
T-00012,2025-01-16,DISPENSER_FAIL
T-00012,2025-01-22,NETWORK_DOWN
T-00012,2025-01-24,EPP_FAIL
T-00012,2025-01-25,CCDM_JAM
T-00012,2025-01-28,NETWORK_DOWN
T-00012,2025-02-03,EPP_FAIL
T-00012,2025-02-05,EPP_FAIL
T-00012,2025-02-16,NETWORK_DOWN
T-00012,2025-02-18,CCDM_JAM
T-00012,2025-02-20,EPP_FAIL
T-00012,2025-02-22,DISPENSER_FAIL
T-00012,2025-02-25,DISPENSER_FAIL
T-00012,2025-02-28,DISPENSER_FAIL
T-00012,2025-03-08,EPP_FAIL
T-00012,2025-03-31,CCDM_JAM
T-00012,2025-04-09,DISPENSER_FAIL
T-00012,2025-04-15,CARD_JAM
T-00012,2025-04-17,PRINTER_ERROR
T-00012,2025-04-25,PRINTER_ERROR
T-00012,2025-04-27,DISPENSER_FAIL
T-00012,2025-04-30,DISPENSER_FAIL
T-00012,2025-05-04,CCDM_JAM
T-00012,2025-05-10,EPP_FAIL
T-00012,2025-05-16,NETWORK_DOWN
T-00012,2025-05-17,NETWORK_DOWN
T-00012,2025-05-21,DISPENSER_FAIL
T-00012,2025-05-30,CCDM_JAM
T-00012,2025-06-09,CARD_JAM
T-00012,2025-06-11,NETWORK_DOWN
T-00012,2025-06-19,CARD_JAM
T-00012,2025-06-24,PRINTER_ERROR
T-00012,2025-06-25,PRINTER_ERROR
T-00012,2025-06-29,CCDM_JAM
T-00012,2025-07-03,DISPENSER_FAIL
T-00012,2025-07-05,CCDM_JAM
T-00012,2025-07-08,PRINTER_ERROR
T-00012,2025-07-09,DISPENSER_FAIL
T-00012,2025-07-27,EPP_FAIL
T-00012,2025-07-30,DISPENSER_FAIL
T-00012,2025-08-01,DISPENSER_FAIL
T-00012,2025-08-06,DISPENSER_FAIL
T-00012,2025-08-14,EPP_FAIL
T-00012,2025-08-18,EPP_FAIL
T-00012,2025-08-23,DISPENSER_FAIL
T-00012,2025-09-03,NETWORK_DOWN
T-00012,2025-09-08,DISPENSER_FAIL
T-00012,2025-09-15,PRINTER_ERROR
T-00012,2025-09-20,NETWORK_DOWN
T-00012,2025-09-23,DISPENSER_FAIL
T-00012,2025-09-26,EPP_FAIL
T-00012,2025-09-29,CCDM_JAM
T-00012,2025-10-02,PRINTER_ERROR
T-00012,2025-10-04,CCDM_JAM
T-00012,2025-10-15,EPP_FAIL
T-00012,2025-10-16,NETWORK_DOWN
T-00012,2025-10-22,CCDM_JAM
T-00012,2025-10-31,EPP_FAIL
T-00012,2025-11-10,CARD_JAM
T-00012,2025-11-17,DISPENSER_FAIL
T-00012,2025-11-26,CCDM_JAM
T-00012,2025-11-29,EPP_FAIL
T-00012,2025-12-06,PRINTER_ERROR
T-00012,2025-12-11,PRINTER_ERROR
T-00012,2025-12-13,NETWORK_DOWN
T-00012,2025-12-17,NETWORK_DOWN
T-00012,2025-12-18,NETWORK_DOWN
T-00012,2025-12-21,CARD_JAM
T-00012,2025-12-23,CARD_JAM
T-00013,2025-01-10,EPP_FAIL
T-00013,2025-01-31,CARD_JAM
T-00013,2025-02-12,EPP_FAIL
T-00013,2025-02-16,NETWORK_DOWN
T-00013,2025-02-20,CARD_JAM
T-00013,2025-03-03,PRINTER_ERROR
T-00013,2025-04-17,PRINTER_ERROR
T-00013,2025-04-20,EPP_FAIL
T-00013,2025-05-08,EPP_FAIL
T-00013,2025-05-29,CARD_JAM
T-00013,2025-06-08,CARD_JAM
T-00013,2025-06-17,EPP_FAIL
T-00013,2025-06-20,CARD_JAM
T-00013,2025-07-04,CARD_JAM
T-00013,2025-07-07,CCDM_JAM
T-00013,2025-07-12,NETWORK_DOWN
T-00013,2025-07-15,PRINTER_ERROR
T-00013,2025-08-09,DISPENSER_FAIL
T-00013,2025-12-01,NETWORK_DOWN
T-00013,2025-12-24,DISPENSER_FAIL
T-00014,2025-01-05,CARD_JAM
T-00014,2025-01-09,NETWORK_DOWN
T-00014,2025-01-10,NETWORK_DOWN
T-00014,2025-01-12,CCDM_JAM
T-00014,2025-01-15,CARD_JAM
T-00014,2025-01-17,DISPENSER_FAIL
T-00014,2025-01-23,NETWORK_DOWN
T-00014,2025-01-24,CARD_JAM
T-00014,2025-02-03,CARD_JAM
T-00014,2025-02-10,CCDM_JAM
T-00014,2025-02-15,DISPENSER_FAIL
T-00014,2025-02-17,CCDM_JAM
T-00014,2025-02-19,DISPENSER_FAIL
T-00014,2025-02-21,CCDM_JAM
T-00014,2025-02-22,CCDM_JAM
T-00014,2025-02-24,EPP_FAIL
T-00014,2025-02-26,PRINTER_ERROR
T-00014,2025-02-27,CCDM_JAM
T-00014,2025-03-05,DISPENSER_FAIL
T-00014,2025-03-06,EPP_FAIL
T-00014,2025-03-10,EPP_FAIL
T-00014,2025-03-19,NETWORK_DOWN
T-00014,2025-03-24,EPP_FAIL
T-00014,2025-03-30,DISPENSER_FAIL
T-00014,2025-04-02,CARD_JAM
T-00014,2025-04-03,CARD_JAM
T-00014,2025-04-08,NETWORK_DOWN
T-00014,2025-04-15,CCDM_JAM
T-00014,2025-04-16,NETWORK_DOWN
T-00014,2025-04-22,PRINTER_ERROR
T-00014,2025-04-26,CCDM_JAM
T-00014,2025-04-28,CCDM_JAM
T-00014,2025-05-03,CCDM_JAM
T-00014,2025-05-04,CCDM_JAM
T-00014,2025-05-05,NETWORK_DOWN
T-00014,2025-05-11,NETWORK_DOWN
T-00014,2025-05-12,DISPENSER_FAIL
T-00014,2025-05-16,CCDM_JAM
T-00014,2025-05-18,CARD_JAM
T-00014,2025-05-20,CARD_JAM
T-00014,2025-05-22,CARD_JAM
T-00014,2025-05-26,CCDM_JAM
T-00014,2025-05-27,CCDM_JAM
T-00014,2025-05-30,PRINTER_ERROR
T-00014,2025-05-31,CCDM_JAM
T-00014,2025-06-04,CARD_JAM
T-00014,2025-06-05,NETWORK_DOWN
T-00014,2025-06-07,DISPENSER_FAIL
T-00014,2025-06-08,CARD_JAM
T-00014,2025-06-10,CCDM_JAM
T-00014,2025-06-11,DISPENSER_FAIL
T-00014,2025-06-12,CARD_JAM
T-00014,2025-06-13,CARD_JAM
T-00014,2025-06-14,DISPENSER_FAIL
T-00014,2025-06-15,CCDM_JAM
T-00014,2025-06-17,DISPENSER_FAIL
T-00014,2025-06-20,DISPENSER_FAIL
T-00014,2025-06-28,DISPENSER_FAIL
T-00014,2025-07-08,NETWORK_DOWN
T-00014,2025-07-13,EPP_FAIL
T-00014,2025-07-14,CCDM_JAM
T-00014,2025-07-17,CARD_JAM
T-00014,2025-07-21,DISPENSER_FAIL
T-00014,2025-07-23,CCDM_JAM
T-00014,2025-07-24,DISPENSER_FAIL
T-00014,2025-07-26,CARD_JAM
T-00014,2025-07-27,NETWORK_DOWN
T-00014,2025-08-02,PRINTER_ERROR
T-00014,2025-08-03,DISPENSER_FAIL
T-00014,2025-08-04,CCDM_JAM
T-00014,2025-08-05,DISPENSER_FAIL
T-00014,2025-08-10,NETWORK_DOWN
T-00014,2025-08-11,CCDM_JAM
T-00014,2025-08-12,EPP_FAIL
T-00014,2025-08-14,NETWORK_DOWN
T-00014,2025-08-15,DISPENSER_FAIL
T-00014,2025-08-17,DISPENSER_FAIL
T-00014,2025-08-18,PRINTER_ERROR
T-00014,2025-08-20,NETWORK_DOWN
T-00014,2025-08-21,NETWORK_DOWN
T-00014,2025-08-22,CCDM_JAM
T-00014,2025-08-23,NETWORK_DOWN
T-00014,2025-08-25,EPP_FAIL
T-00014,2025-09-02,EPP_FAIL
T-00014,2025-09-06,EPP_FAIL
T-00014,2025-09-08,PRINTER_ERROR
T-00014,2025-09-12,CCDM_JAM
T-00014,2025-09-16,CARD_JAM
T-00014,2025-09-17,CCDM_JAM
T-00014,2025-09-18,CCDM_JAM
T-00014,2025-09-21,DISPENSER_FAIL
T-00014,2025-09-25,DISPENSER_FAIL
T-00014,2025-09-26,CARD_JAM
T-00014,2025-09-30,EPP_FAIL
T-00014,2025-10-03,PRINTER_ERROR
T-00014,2025-10-05,EPP_FAIL
T-00014,2025-10-06,NETWORK_DOWN
T-00014,2025-10-14,CCDM_JAM
T-00014,2025-10-15,EPP_FAIL
T-00014,2025-10-19,DISPENSER_FAIL
T-00014,2025-10-21,PRINTER_ERROR
T-00014,2025-10-22,CARD_JAM
T-00014,2025-10-23,NETWORK_DOWN
T-00014,2025-10-26,DISPENSER_FAIL
T-00014,2025-10-27,NETWORK_DOWN
T-00014,2025-10-28,CCDM_JAM
T-00014,2025-10-30,EPP_FAIL
T-00014,2025-11-03,DISPENSER_FAIL
T-00014,2025-11-05,CCDM_JAM
T-00014,2025-11-07,DISPENSER_FAIL
T-00014,2025-11-09,EPP_FAIL
T-00014,2025-11-10,NETWORK_DOWN
T-00014,2025-11-13,NETWORK_DOWN
T-00014,2025-11-16,DISPENSER_FAIL
T-00014,2025-11-17,PRINTER_ERROR
T-00014,2025-11-19,EPP_FAIL
T-00014,2025-11-20,NETWORK_DOWN
T-00014,2025-11-21,EPP_FAIL
T-00014,2025-11-22,CARD_JAM
T-00014,2025-11-24,PRINTER_ERROR
T-00014,2025-11-25,PRINTER_ERROR
T-00014,2025-11-30,NETWORK_DOWN
T-00014,2025-12-02,NETWORK_DOWN
T-00014,2025-12-07,DISPENSER_FAIL
T-00014,2025-12-10,CARD_JAM
T-00014,2025-12-14,NETWORK_DOWN
T-00014,2025-12-17,CARD_JAM
T-00014,2025-12-24,CARD_JAM
T-00014,2025-12-25,NETWORK_DOWN
T-00014,2025-12-29,PRINTER_ERROR
T-00014,2025-12-30,DISPENSER_FAIL
T-00015,2025-01-13,DISPENSER_FAIL
T-00015,2025-01-17,CARD_JAM
T-00015,2025-02-02,PRINTER_ERROR
T-00015,2025-04-20,PRINTER_ERROR
T-00015,2025-05-16,CARD_JAM
T-00015,2025-06-06,DISPENSER_FAIL
T-00015,2025-06-19,NETWORK_DOWN
T-00015,2025-07-04,PRINTER_ERROR
T-00015,2025-08-08,PRINTER_ERROR
T-00015,2025-08-13,CCDM_JAM
T-00015,2025-08-24,PRINTER_ERROR
T-00015,2025-09-06,PRINTER_ERROR
T-00015,2025-10-05,NETWORK_DOWN
T-00015,2025-10-26,PRINTER_ERROR
T-00015,2025-11-04,CCDM_JAM
T-00015,2025-11-17,CCDM_JAM
T-00015,2025-11-18,DISPENSER_FAIL
T-00015,2025-12-14,EPP_FAIL
T-00015,2025-12-19,DISPENSER_FAIL
T-00016,2025-01-09,CARD_JAM
T-00016,2025-01-20,CARD_JAM
T-00016,2025-01-23,DISPENSER_FAIL
T-00016,2025-01-28,EPP_FAIL
T-00016,2025-03-01,DISPENSER_FAIL
T-00016,2025-03-02,CCDM_JAM
T-00016,2025-03-04,EPP_FAIL
T-00016,2025-03-09,CCDM_JAM
T-00016,2025-03-20,CCDM_JAM
T-00016,2025-03-27,EPP_FAIL
T-00016,2025-04-20,CCDM_JAM
T-00016,2025-05-01,EPP_FAIL
T-00016,2025-05-06,PRINTER_ERROR
T-00016,2025-05-10,DISPENSER_FAIL
T-00016,2025-06-06,NETWORK_DOWN
T-00016,2025-06-10,NETWORK_DOWN
T-00016,2025-06-11,PRINTER_ERROR
T-00016,2025-06-17,PRINTER_ERROR
T-00016,2025-07-12,EPP_FAIL
T-00016,2025-07-21,EPP_FAIL
T-00016,2025-07-30,PRINTER_ERROR
T-00016,2025-08-04,EPP_FAIL
T-00016,2025-08-06,PRINTER_ERROR
T-00016,2025-08-12,CCDM_JAM
T-00016,2025-08-15,CARD_JAM
T-00016,2025-08-31,NETWORK_DOWN
T-00016,2025-09-27,NETWORK_DOWN
T-00016,2025-09-28,DISPENSER_FAIL
T-00016,2025-10-17,EPP_FAIL
T-00016,2025-10-27,CARD_JAM
T-00016,2025-11-11,CCDM_JAM
T-00016,2025-11-16,EPP_FAIL
T-00016,2025-11-19,EPP_FAIL
T-00016,2025-12-05,PRINTER_ERROR
T-00016,2025-12-23,PRINTER_ERROR
T-00016,2025-12-26,NETWORK_DOWN
T-00017,2025-01-19,EPP_FAIL
T-00017,2025-01-27,NETWORK_DOWN
T-00017,2025-01-28,PRINTER_ERROR
T-00017,2025-02-06,NETWORK_DOWN
T-00017,2025-02-23,EPP_FAIL
T-00017,2025-03-16,EPP_FAIL
T-00017,2025-03-17,PRINTER_ERROR
T-00017,2025-04-09,NETWORK_DOWN
T-00017,2025-04-14,PRINTER_ERROR
T-00017,2025-04-15,DISPENSER_FAIL
T-00017,2025-04-22,CARD_JAM
T-00017,2025-04-28,CCDM_JAM
T-00017,2025-05-07,DISPENSER_FAIL
T-00017,2025-05-13,PRINTER_ERROR
T-00017,2025-05-17,EPP_FAIL
T-00017,2025-06-12,PRINTER_ERROR
T-00017,2025-06-20,CARD_JAM
T-00017,2025-06-30,CCDM_JAM
T-00017,2025-07-11,DISPENSER_FAIL
T-00017,2025-07-16,DISPENSER_FAIL
T-00017,2025-08-01,CCDM_JAM
T-00017,2025-08-02,DISPENSER_FAIL
T-00017,2025-08-17,CCDM_JAM
T-00017,2025-08-21,CARD_JAM
T-00017,2025-08-31,EPP_FAIL
T-00017,2025-09-05,CARD_JAM
T-00017,2025-09-10,CCDM_JAM
T-00017,2025-09-19,CARD_JAM
T-00017,2025-09-30,DISPENSER_FAIL
T-00017,2025-10-07,PRINTER_ERROR
T-00017,2025-10-30,CARD_JAM
T-00017,2025-11-08,CCDM_JAM
T-00017,2025-12-01,CARD_JAM
T-00017,2025-12-28,CARD_JAM
T-00017,2025-12-31,PRINTER_ERROR
T-00018,2025-01-01,NETWORK_DOWN
T-00018,2025-01-03,CARD_JAM
T-00018,2025-01-10,EPP_FAIL
T-00018,2025-01-14,PRINTER_ERROR
T-00018,2025-01-17,CCDM_JAM
T-00018,2025-01-19,DISPENSER_FAIL
T-00018,2025-01-20,NETWORK_DOWN
T-00018,2025-01-21,DISPENSER_FAIL
T-00018,2025-02-05,CARD_JAM
T-00018,2025-02-07,NETWORK_DOWN
T-00018,2025-02-16,NETWORK_DOWN
T-00018,2025-02-20,NETWORK_DOWN
T-00018,2025-02-21,CCDM_JAM
T-00018,2025-02-26,NETWORK_DOWN
T-00018,2025-02-28,PRINTER_ERROR
T-00018,2025-03-03,CCDM_JAM
T-00018,2025-03-05,NETWORK_DOWN
T-00018,2025-03-07,DISPENSER_FAIL
T-00018,2025-03-11,PRINTER_ERROR
T-00018,2025-03-21,DISPENSER_FAIL
T-00018,2025-03-23,CARD_JAM
T-00018,2025-03-25,PRINTER_ERROR
T-00018,2025-03-27,PRINTER_ERROR
T-00018,2025-03-29,CARD_JAM
T-00018,2025-03-31,CCDM_JAM
T-00018,2025-04-02,EPP_FAIL
T-00018,2025-04-09,CARD_JAM
T-00018,2025-04-16,NETWORK_DOWN
T-00018,2025-04-17,DISPENSER_FAIL
T-00018,2025-04-24,EPP_FAIL
T-00018,2025-04-30,NETWORK_DOWN
T-00018,2025-05-01,NETWORK_DOWN
T-00018,2025-05-02,PRINTER_ERROR
T-00018,2025-05-05,CCDM_JAM
T-00018,2025-05-07,NETWORK_DOWN
T-00018,2025-05-11,EPP_FAIL
T-00018,2025-05-14,PRINTER_ERROR
T-00018,2025-05-15,CCDM_JAM
T-00018,2025-06-03,CARD_JAM
T-00018,2025-06-05,DISPENSER_FAIL
T-00018,2025-06-15,NETWORK_DOWN
T-00018,2025-06-16,NETWORK_DOWN
T-00018,2025-06-23,DISPENSER_FAIL
T-00018,2025-06-25,CCDM_JAM
T-00018,2025-06-26,EPP_FAIL
T-00018,2025-06-27,DISPENSER_FAIL
T-00018,2025-06-30,NETWORK_DOWN
T-00018,2025-07-03,CCDM_JAM
T-00018,2025-07-05,CCDM_JAM
T-00018,2025-07-08,CCDM_JAM
T-00018,2025-07-11,EPP_FAIL
T-00018,2025-07-12,CCDM_JAM
T-00018,2025-07-13,CARD_JAM
T-00018,2025-07-15,PRINTER_ERROR
T-00018,2025-07-16,DISPENSER_FAIL
T-00018,2025-07-17,CARD_JAM
T-00018,2025-07-18,EPP_FAIL
T-00018,2025-07-23,EPP_FAIL
T-00018,2025-07-24,NETWORK_DOWN
T-00018,2025-07-29,CCDM_JAM
T-00018,2025-08-01,CCDM_JAM
T-00018,2025-08-03,CCDM_JAM
T-00018,2025-08-04,NETWORK_DOWN
T-00018,2025-08-06,NETWORK_DOWN
T-00018,2025-08-08,NETWORK_DOWN
T-00018,2025-08-10,DISPENSER_FAIL
T-00018,2025-08-13,NETWORK_DOWN
T-00018,2025-08-20,CARD_JAM
T-00018,2025-08-24,CCDM_JAM
T-00018,2025-09-03,DISPENSER_FAIL
T-00018,2025-09-05,CCDM_JAM
T-00018,2025-09-07,EPP_FAIL
T-00018,2025-09-11,NETWORK_DOWN
T-00018,2025-09-16,DISPENSER_FAIL
T-00018,2025-09-18,PRINTER_ERROR
T-00018,2025-09-22,DISPENSER_FAIL
T-00018,2025-09-23,CCDM_JAM
T-00018,2025-09-25,CCDM_JAM
T-00018,2025-10-04,CCDM_JAM
T-00018,2025-10-08,CARD_JAM
T-00018,2025-10-11,DISPENSER_FAIL
T-00018,2025-10-13,PRINTER_ERROR
T-00018,2025-10-16,CCDM_JAM
T-00018,2025-10-20,NETWORK_DOWN
T-00018,2025-10-23,CARD_JAM
T-00018,2025-10-25,CARD_JAM
T-00018,2025-10-28,EPP_FAIL
T-00018,2025-10-31,PRINTER_ERROR
T-00018,2025-11-08,EPP_FAIL
T-00018,2025-11-10,NETWORK_DOWN
T-00018,2025-11-14,DISPENSER_FAIL
T-00018,2025-11-15,DISPENSER_FAIL
T-00018,2025-11-20,CARD_JAM
T-00018,2025-11-23,PRINTER_ERROR
T-00018,2025-11-26,DISPENSER_FAIL
T-00018,2025-11-30,DISPENSER_FAIL
T-00018,2025-12-01,PRINTER_ERROR
T-00018,2025-12-10,DISPENSER_FAIL
T-00018,2025-12-12,EPP_FAIL
T-00018,2025-12-13,PRINTER_ERROR
T-00018,2025-12-16,CARD_JAM
T-00018,2025-12-18,DISPENSER_FAIL
T-00018,2025-12-21,CARD_JAM
T-00018,2025-12-22,PRINTER_ERROR
T-00018,2025-12-26,CCDM_JAM
T-00019,2025-01-27,NETWORK_DOWN
T-00019,2025-02-24,NETWORK_DOWN
T-00019,2025-04-03,CCDM_JAM
T-00019,2025-04-05,CCDM_JAM
T-00019,2025-07-04,NETWORK_DOWN
T-00019,2025-07-24,EPP_FAIL
T-00019,2025-08-14,DISPENSER_FAIL
T-00019,2025-09-08,DISPENSER_FAIL
T-00019,2025-09-17,CCDM_JAM
T-00019,2025-10-08,DISPENSER_FAIL
T-00019,2025-10-10,EPP_FAIL
T-00019,2025-11-09,EPP_FAIL
T-00019,2025-11-18,CCDM_JAM
T-00020,2025-01-02,CCDM_JAM
T-00020,2025-01-04,DISPENSER_FAIL
T-00020,2025-01-07,NETWORK_DOWN
T-00020,2025-01-12,EPP_FAIL
T-00020,2025-01-13,CCDM_JAM
T-00020,2025-01-15,CCDM_JAM
T-00020,2025-01-18,CCDM_JAM
T-00020,2025-01-20,PRINTER_ERROR
T-00020,2025-01-21,DISPENSER_FAIL
T-00020,2025-01-22,DISPENSER_FAIL
T-00020,2025-01-25,DISPENSER_FAIL
T-00020,2025-02-01,CCDM_JAM
T-00020,2025-02-02,CARD_JAM
T-00020,2025-02-06,CCDM_JAM
T-00020,2025-02-07,CCDM_JAM
T-00020,2025-02-10,DISPENSER_FAIL
T-00020,2025-02-11,CCDM_JAM
T-00020,2025-02-14,EPP_FAIL
T-00020,2025-02-15,NETWORK_DOWN
T-00020,2025-02-16,PRINTER_ERROR
T-00020,2025-02-23,CCDM_JAM
T-00020,2025-02-25,CARD_JAM
T-00020,2025-02-27,EPP_FAIL
T-00020,2025-03-01,PRINTER_ERROR
T-00020,2025-03-04,EPP_FAIL
T-00020,2025-03-13,CCDM_JAM
T-00020,2025-03-31,NETWORK_DOWN
T-00020,2025-04-02,CCDM_JAM
T-00020,2025-04-09,PRINTER_ERROR
T-00020,2025-04-11,CARD_JAM
T-00020,2025-04-12,CCDM_JAM
T-00020,2025-04-13,DISPENSER_FAIL
T-00020,2025-04-18,DISPENSER_FAIL
T-00020,2025-04-20,CARD_JAM
T-00020,2025-04-22,CCDM_JAM
T-00020,2025-04-23,DISPENSER_FAIL
T-00020,2025-04-25,NETWORK_DOWN
T-00020,2025-04-26,DISPENSER_FAIL
T-00020,2025-04-30,CARD_JAM
T-00020,2025-05-02,DISPENSER_FAIL
T-00020,2025-05-03,CARD_JAM
T-00020,2025-05-04,EPP_FAIL
T-00020,2025-05-05,EPP_FAIL
T-00020,2025-05-07,EPP_FAIL
T-00020,2025-05-11,CCDM_JAM
T-00020,2025-05-14,EPP_FAIL
T-00020,2025-05-15,EPP_FAIL
T-00020,2025-05-20,CARD_JAM
T-00020,2025-05-21,PRINTER_ERROR
T-00020,2025-05-23,CARD_JAM
T-00020,2025-05-27,CARD_JAM
T-00020,2025-05-28,CARD_JAM
T-00020,2025-05-30,PRINTER_ERROR
T-00020,2025-06-01,DISPENSER_FAIL
T-00020,2025-06-02,CARD_JAM
T-00020,2025-06-07,EPP_FAIL
T-00020,2025-06-09,EPP_FAIL
T-00020,2025-06-10,NETWORK_DOWN
T-00020,2025-06-20,CCDM_JAM
T-00020,2025-06-22,NETWORK_DOWN
T-00020,2025-06-23,CARD_JAM
T-00020,2025-07-01,CARD_JAM
T-00020,2025-07-04,CCDM_JAM
T-00020,2025-07-08,DISPENSER_FAIL
T-00020,2025-07-10,CARD_JAM
T-00020,2025-07-12,EPP_FAIL
T-00020,2025-07-16,CCDM_JAM
T-00020,2025-07-23,CARD_JAM
T-00020,2025-07-24,CARD_JAM
T-00020,2025-07-25,PRINTER_ERROR
T-00020,2025-08-03,NETWORK_DOWN
T-00020,2025-08-06,DISPENSER_FAIL
T-00020,2025-08-07,DISPENSER_FAIL
T-00020,2025-08-12,CCDM_JAM
T-00020,2025-08-16,CARD_JAM
T-00020,2025-08-17,PRINTER_ERROR
T-00020,2025-08-18,EPP_FAIL
T-00020,2025-08-19,EPP_FAIL
T-00020,2025-08-21,NETWORK_DOWN
T-00020,2025-08-23,CCDM_JAM
T-00020,2025-08-26,CARD_JAM
T-00020,2025-08-29,DISPENSER_FAIL
T-00020,2025-08-30,PRINTER_ERROR
T-00020,2025-08-31,CCDM_JAM
T-00020,2025-09-01,PRINTER_ERROR
T-00020,2025-09-02,EPP_FAIL
T-00020,2025-09-05,CCDM_JAM
T-00020,2025-09-06,CCDM_JAM
T-00020,2025-09-09,EPP_FAIL
T-00020,2025-09-11,NETWORK_DOWN
T-00020,2025-09-14,CARD_JAM
T-00020,2025-09-25,PRINTER_ERROR
T-00020,2025-09-28,DISPENSER_FAIL
T-00020,2025-10-02,CCDM_JAM
T-00020,2025-10-04,DISPENSER_FAIL
T-00020,2025-10-06,CARD_JAM
T-00020,2025-10-11,DISPENSER_FAIL
T-00020,2025-10-14,PRINTER_ERROR
T-00020,2025-10-19,CARD_JAM
T-00020,2025-10-22,CARD_JAM
T-00020,2025-10-28,CARD_JAM
T-00020,2025-10-29,EPP_FAIL
T-00020,2025-11-04,CARD_JAM
T-00020,2025-11-10,CARD_JAM
T-00020,2025-11-14,EPP_FAIL
T-00020,2025-11-17,CARD_JAM
T-00020,2025-11-19,PRINTER_ERROR
T-00020,2025-11-22,PRINTER_ERROR
T-00020,2025-12-02,NETWORK_DOWN
T-00020,2025-12-14,CCDM_JAM
T-00020,2025-12-15,CCDM_JAM
T-00020,2025-12-16,DISPENSER_FAIL
T-00020,2025-12-18,CCDM_JAM
T-00020,2025-12-20,PRINTER_ERROR
T-00020,2025-12-23,CCDM_JAM
T-00020,2025-12-25,CARD_JAM
T-00021,2025-01-01,CARD_JAM
T-00021,2025-01-12,PRINTER_ERROR
T-00021,2025-01-30,EPP_FAIL
T-00021,2025-02-06,CARD_JAM
T-00021,2025-03-05,DISPENSER_FAIL
T-00021,2025-03-14,PRINTER_ERROR
T-00021,2025-03-17,NETWORK_DOWN
T-00021,2025-03-23,EPP_FAIL
T-00021,2025-04-01,CARD_JAM
T-00021,2025-04-08,CARD_JAM
T-00021,2025-04-16,NETWORK_DOWN
T-00021,2025-04-22,CCDM_JAM
T-00021,2025-05-02,NETWORK_DOWN
T-00021,2025-05-12,CARD_JAM
T-00021,2025-05-20,CCDM_JAM
T-00021,2025-05-26,PRINTER_ERROR
T-00021,2025-05-27,NETWORK_DOWN
T-00021,2025-06-09,CCDM_JAM
T-00021,2025-06-19,PRINTER_ERROR
T-00021,2025-07-19,PRINTER_ERROR
T-00021,2025-07-24,EPP_FAIL
T-00021,2025-08-19,NETWORK_DOWN
T-00021,2025-09-11,PRINTER_ERROR
T-00021,2025-09-14,CCDM_JAM
T-00021,2025-09-15,EPP_FAIL
T-00021,2025-09-18,DISPENSER_FAIL
T-00021,2025-09-22,CARD_JAM
T-00021,2025-10-01,EPP_FAIL
T-00021,2025-10-20,EPP_FAIL
T-00021,2025-11-11,CARD_JAM
T-00021,2025-11-14,CCDM_JAM
T-00021,2025-11-18,DISPENSER_FAIL
T-00021,2025-11-23,NETWORK_DOWN
T-00021,2025-11-27,DISPENSER_FAIL
T-00021,2025-12-10,DISPENSER_FAIL
T-00021,2025-12-13,CARD_JAM
T-00021,2025-12-16,DISPENSER_FAIL
T-00022,2025-01-03,DISPENSER_FAIL
T-00022,2025-02-02,EPP_FAIL
T-00022,2025-02-22,CCDM_JAM
T-00022,2025-02-23,DISPENSER_FAIL
T-00022,2025-03-06,NETWORK_DOWN
T-00022,2025-03-21,DISPENSER_FAIL
T-00022,2025-05-07,NETWORK_DOWN
T-00022,2025-05-20,EPP_FAIL
T-00022,2025-06-13,PRINTER_ERROR
T-00022,2025-07-18,EPP_FAIL
T-00022,2025-07-31,CCDM_JAM
T-00022,2025-08-02,CCDM_JAM
T-00022,2025-08-05,EPP_FAIL
T-00022,2025-08-11,CCDM_JAM
T-00022,2025-08-26,CCDM_JAM
T-00022,2025-09-02,CARD_JAM
T-00022,2025-09-21,EPP_FAIL
T-00022,2025-10-08,EPP_FAIL
T-00022,2025-12-19,CARD_JAM
T-00023,2025-01-02,CARD_JAM
T-00023,2025-02-05,PRINTER_ERROR
T-00023,2025-02-09,PRINTER_ERROR
T-00023,2025-02-16,CARD_JAM
T-00023,2025-02-17,PRINTER_ERROR
T-00023,2025-03-06,CARD_JAM
T-00023,2025-03-09,EPP_FAIL
T-00023,2025-05-03,PRINTER_ERROR
T-00023,2025-05-22,CCDM_JAM
T-00023,2025-06-16,EPP_FAIL
